indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
Male healthy life expectancy,E08000002,Bury,Local Authority District,63.61,yrs,Years,2017-19,61.84,65.38,
Male healthy life expectancy,E08000002,Bury,Local Authority District,61.66,yrs,Years,2011-13,59.85,63.46,
Male healthy life expectancy,E08000002,Bury,Local Authority District,63.4,yrs,Years,2018-20,61.43,65.37,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,58.39,yrs,Years,2011-13,56.79,60,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,61.24,yrs,Years,2018-20,59.38,63.11,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,58.56,yrs,Years,2017-19,56.87,60.26,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,57.91,yrs,Years,2016-18,56.34,59.47,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,56.15,yrs,Years,2012-14,54.53,57.77,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,54.29,yrs,Years,2014-16,52.68,55.91,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,55.57,yrs,Years,2013-15,53.96,57.18,
Male healthy life expectancy,E08000003,Manchester,Local Authority District,56.53,yrs,Years,2015-17,54.8,58.26,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,59.87,yrs,Years,2011-13,58.14,61.61,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,60.66,yrs,Years,2012-14,58.85,62.46,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,60.09,yrs,Years,2013-15,58.37,61.81,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,59.06,yrs,Years,2014-16,57.27,60.85,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,60.29,yrs,Years,2015-17,58.48,62.1,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,58.01,yrs,Years,2016-18,56.1,59.92,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,58.27,yrs,Years,2017-19,56.43,60.1,
Male healthy life expectancy,E08000004,Oldham ,Local Authority District,56.63,yrs,Years,2018-20,54.43,58.83,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,57.35,yrs,Years,2018-20,55.23,59.46,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,58.99,yrs,Years,2017-19,57.19,60.79,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,59.62,yrs,Years,2016-18,57.98,61.26,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,59.33,yrs,Years,2011-13,57.69,60.96,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,57.67,yrs,Years,2014-16,55.98,59.37,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,59.18,yrs,Years,2013-15,57.49,60.87,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,59.81,yrs,Years,2012-14,58.19,61.42,
Male healthy life expectancy,E08000005,Rochdale,Local Authority District,57.63,yrs,Years,2015-17,55.9,59.37,
Male healthy life expectancy,E08000006,Salford,Local Authority District,58.65,yrs,Years,2018-20,56.5,60.79,
Male healthy life expectancy,E08000006,Salford,Local Authority District,60.16,yrs,Years,2017-19,58.3,62.01,
Male healthy life expectancy,E08000006,Salford,Local Authority District,58,yrs,Years,2016-18,56.16,59.84,
Male healthy life expectancy,E08000006,Salford,Local Authority District,58.26,yrs,Years,2013-15,56.49,60.03,
Male healthy life expectancy,E08000006,Salford,Local Authority District,58.22,yrs,Years,2014-16,56.42,60.01,
Male healthy life expectancy,E08000006,Salford,Local Authority District,57.91,yrs,Years,2015-17,56.1,59.71,
Male healthy life expectancy,E08000006,Salford,Local Authority District,57.55,yrs,Years,2011-13,55.94,59.16,
Male healthy life expectancy,E08000006,Salford,Local Authority District,56.39,yrs,Years,2012-14,54.6,58.19,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,65.36,yrs,Years,2011-13,63.76,66.96,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,65.86,yrs,Years,2012-14,64.29,67.42,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,65,yrs,Years,2013-15,63.41,66.58,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,63.57,yrs,Years,2014-16,61.86,65.28,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,61.68,yrs,Years,2015-17,59.84,63.51,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,64.97,yrs,Years,2016-18,63.23,66.72,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,65.11,yrs,Years,2018-20,63.09,67.12,
Male healthy life expectancy,E08000007,Stockport,Local Authority District,66.04,yrs,Years,2017-19,64.34,67.75,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,58.53,yrs,Years,2011-13,56.73,60.33,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,58.36,yrs,Years,2012-14,56.59,60.13,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,56.29,yrs,Years,2013-15,54.52,58.06,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,57.57,yrs,Years,2014-16,55.83,59.31,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,58.08,yrs,Years,2015-17,56.43,59.72,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,60.44,yrs,Years,2016-18,58.73,62.15,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,61.85,yrs,Years,2017-19,60.2,63.49,
Male healthy life expectancy,E08000008,Tameside,Local Authority District,61.64,yrs,Years,2018-20,59.82,63.46,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,64,yrs,Years,2015-17,62.27,65.72,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,62.87,yrs,Years,2013-15,61.13,64.61,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,65.05,yrs,Years,2012-14,63.5,66.61,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,65.52,yrs,Years,2011-13,63.93,67.11,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,66.01,yrs,Years,2016-18,64.28,67.74,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,65.56,yrs,Years,2017-19,63.7,67.41,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,66.34,yrs,Years,2018-20,64.25,68.43,
Male healthy life expectancy,E08000009,Trafford,Local Authority District,62.72,yrs,Years,2014-16,60.83,64.61,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,60.91,yrs,Years,2011-13,59.19,62.63,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,59.44,yrs,Years,2012-14,57.82,61.06,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,59.21,yrs,Years,2013-15,57.54,60.87,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,61.09,yrs,Years,2016-18,59.36,62.81,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,61.49,yrs,Years,2017-19,59.74,63.25,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,59.16,yrs,Years,2018-20,56.91,61.41,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,60.46,yrs,Years,2015-17,58.7,62.21,
Male healthy life expectancy,E08000010,Wigan,Local Authority District,61.01,yrs,Years,2014-16,59.36,62.67,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,61.18,yrs,Years,2012-14,59.93,62.42,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,60.61,yrs,Years,2017-19,59.27,61.96,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,60.39,yrs,Years,2016-18,59.01,61.77,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,61.08,yrs,Years,2015-17,59.76,62.4,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,62.44,yrs,Years,2014-16,61.17,63.7,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,61.79,yrs,Years,2013-15,60.53,63.06,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,61.43,yrs,Years,2018-20,60.04,62.83,
Male healthy life expectancy,E10000017,Lancashire,County or Unitary Authority,61.27,yrs,Years,2011-13,60.08,62.45,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,60.11,yrs,Years,2018-20,59.1,61.11,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,60.67,yrs,Years,2017-19,59.8,61.54,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,61.27,yrs,Years,2016-18,60.44,62.1,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,59.82,yrs,Years,2015-17,58.92,60.72,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,59.42,yrs,Years,2014-16,58.57,60.28,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,59.61,yrs,Years,2013-15,58.78,60.44,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,59.38,yrs,Years,2012-14,58.54,60.23,
Male healthy life expectancy,E11000002,Merseyside (Met County),County or Unitary Authority,59.54,yrs,Years,2011-13,58.68,60.39,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,60.2,yrs,Years,2018-20,59.26,61.15,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,60.57,yrs,Years,2017-19,59.76,61.39,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,61.13,yrs,Years,2016-18,60.35,61.91,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,59.78,yrs,Years,2015-17,58.94,60.62,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,59.47,yrs,Years,2014-16,58.67,60.27,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,59.45,yrs,Years,2011-13,58.65,60.26,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,59.41,yrs,Years,2012-14,58.62,60.2,
Male healthy life expectancy,E47000004,Liverpool City Region,Combined Authority or City Region,59.65,yrs,Years,2013-15,58.87,60.43,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,60.7,yrs,Years,2017-19,58.84,62.57,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,58.72,yrs,Years,2018-20,56.4,61.04,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,59.13,yrs,Years,2014-16,57.41,60.85,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,59.03,yrs,Years,2013-15,57.25,60.8,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,58.62,yrs,Years,2012-14,56.89,60.35,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,57.76,yrs,Years,2011-13,56.02,59.49,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,58.37,yrs,Years,2015-17,56.54,60.2,
Male healthy life expectancy,E08000011,Knowsley ,Local Authority District,58.32,yrs,Years,2016-18,56.44,60.2,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,57.73,yrs,Years,2012-14,56.07,59.39,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,57.58,yrs,Years,2013-15,55.98,59.18,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,57.73,yrs,Years,2014-16,55.99,59.46,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,59.27,yrs,Years,2015-17,57.5,61.04,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,60.65,yrs,Years,2016-18,59.07,62.24,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,59.46,yrs,Years,2017-19,57.76,61.17,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,58.34,yrs,Years,2018-20,56.39,60.3,
Male healthy life expectancy,E08000012,Liverpool,Local Authority District,57.2,yrs,Years,2011-13,55.54,58.86,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,63.56,yrs,Years,2018-20,61.77,65.34,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,63.73,yrs,Years,2017-19,62.08,65.37,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,63.99,yrs,Years,2016-18,62.35,65.64,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,62.35,yrs,Years,2015-17,60.6,64.1,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,60.67,yrs,Years,2014-16,58.91,62.42,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,61.18,yrs,Years,2013-15,59.52,62.84,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,59.93,yrs,Years,2012-14,57.86,62,
Male healthy life expectancy,E08000014,Sefton,Local Authority District,60.78,yrs,Years,2011-13,58.62,62.94,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,62.21,yrs,Years,2011-13,60.61,63.81,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,60.22,yrs,Years,2012-14,58.44,62.01,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,59.41,yrs,Years,2013-15,57.63,61.19,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,58.45,yrs,Years,2014-16,56.53,60.37,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,57.88,yrs,Years,2015-17,55.84,59.93,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,59.22,yrs,Years,2016-18,57.25,61.2,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,58.28,yrs,Years,2017-19,56.29,60.28,
Male healthy life expectancy,E08000013,St. Helens,Local Authority District,59.32,yrs,Years,2018-20,56.96,61.68,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,60.29,yrs,Years,2012-14,58.47,62.11,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,60.83,yrs,Years,2018-20,58.72,62.94,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,61.16,yrs,Years,2013-15,59.35,62.96,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,61.31,yrs,Years,2014-16,59.6,63.03,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,60.08,yrs,Years,2011-13,58.31,61.86,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,61.42,yrs,Years,2016-18,59.48,63.36,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,60.88,yrs,Years,2017-19,58.97,62.79,
Male healthy life expectancy,E08000015,Wirral,Local Authority District,59.81,yrs,Years,2015-17,57.76,61.86,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.09,yrs,Years,2018-20,60.53,61.65,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.2,yrs,Years,2017-19,60.69,61.71,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.46,yrs,Years,2016-18,60.95,61.98,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.73,yrs,Years,2015-17,61.23,62.23,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.31,yrs,Years,2014-16,60.82,61.8,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.4,yrs,Years,2013-15,60.9,61.89,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,61.28,yrs,Years,2012-14,60.79,61.77,
Male healthy life expectancy,E12000003,Yorkshire and The Humber,Region,60.96,yrs,Years,2011-13,60.46,61.45,
Male healthy life expectancy,E06000011,East Riding of Yorkshire,County or Unitary Authority,62.82,yrs,Years,2013-15,61.12,64.52,
Male healthy life expectancy,E06000011,East Riding of Yorkshire,County or Unitary Authority,65.68,yrs,Years,2011-13,64.04,67.31,
Male healthy life expectancy,E06000011,East Riding of Yorkshire,County or Unitary Authority,65.34,yrs,Years,2018-20,63.66,67.01,
Male healthy life expectancy,E06000011,East Riding of Yorkshire,County or Unitary Authority,61.89,yrs,Years,2014-16,60.02,63.77,
Male healthy life expectancy,E06000011,East Riding of Yorkshire,County or Unitary Authority,63.7,yrs,Years,2015-17,61.92,65.48,
